,few_shots_answer,rag_answer,answers,few_shots_time,rag_time
44,Contradiction,Entailment,Entailment,1.0827293749989622,0.8694244999987859
45,Entailment,Entailment,Entailment,1.058167916000457,0.7814067079998495
46,Entailment,Entailment,Entailment,1.0450728750001872,0.7816063339996617
47,Entailment,Entailment,Entailment,1.0175940829994945,0.7112481250005658
48,Entailment,Entailment,Entailment,1.0156973329994798,0.7525779580009839
49,Entailment,Entailment,Entailment,1.1298216249997497,0.7014644170048996
50,Entailment,Entailment,Entailment,1.3324520839960314,0.8130272920025163
51,Entailment,Entailment,Entailment,1.138250332995085,0.6838089580051019
52,Entailment,Entailment,Entailment,1.1214619999955175,0.764938541004085
53,Entailment,Entailment,Entailment,1.1318273329961812,1.6439100000006874
54,Entailment,Entailment,Entailment,1.0221544159994664,0.8807293749996461
55,Contradiction,Entailment,Entailment,1.0256813749983849,0.7177109160002146
56,Entailment,Entailment,Entailment,0.9999438329996336,1.03925262499979
57,Contradiction,Entailment,Entailment,0.9813621249995776,0.8326603340010479
58,Contradiction,Entailment,Entailment,0.9556255000006786,0.8489625000001979
59,Entailment,Entailment,Entailment,1.0004802499988728,0.6716431669992744
60,Entailment,Entailment,Entailment,1.0998357919997943,0.7755228329988313
61,Entailment,Entailment,Entailment,1.1273302919998969,0.8381005419996654
62,Entailment,Entailment,Entailment,1.1045239579998452,0.7896393329992861
63,Entailment,Entailment,Entailment,0.9784764169999108,0.6147512499992445
64,Entailment,Entailment,Entailment,1.0238255000003846,0.7003900830004568
65,Entailment,Entailment,Entailment,1.0102183330000116,0.9387129999995524
66,Contradicted,Contradiction,Contradiction,0.943211916999644,0.6311462909998227
67,Contradiction,Contradiction,Contradiction,1.0636840000006489,0.6833639169999515
68,Contradiction,Contradiction,Contradiction,0.9382129579989852,0.6055282079978497
69,Contradiction,Contradiction,Contradiction,1.0698688749980647,0.930006875001709
70,Entailment,Entailment,Entailment,1.1282187499964493,0.5627702499987208
71,Entailment,Entailment,Entailment,1.1277264999953331,0.8018598330017994
72,Entailment,Entailment,Entailment,4.2260558329999185,0.7592429169999377
73,Entailment,Entailment,Entailment,0.908041750000848,1.0394033749998923
74,Contradiction,Entailment,Entailment,1.1234047079997254,0.6804234999999608
75,Contradiction,Entailment,Entailment,0.8719984590006788,0.8639245410013245
76,Contradicted,Entailment,Entailment,1.022265541998422,0.8482093750008062
77,Entailment,Entailment,Entailment,1.0596899579995809,0.7670341670000198
78,Entailment,Entailment,Entailment,0.9126237920008862,0.6234364160009136
79,Entailment,Entailment,Entailment,0.8633089169998129,0.6730609159985761
80,Entailment,Entailment,Entailment,1.114236625000558,0.6566371249991789
81,Entailment,Entailment,Entailment,1.1753908749997208,0.9380825830012328
82,Entailment,Entailment,Entailment,1.2263617089993204,0.685643708000498
83,Entailment,Entailment,Entailment,1.0429882500011445,0.7042945419998432
84,Entailment,Entailment,Entailment,0.9785930839989304,0.8337295839992294
85,Entailment,Entailment,Entailment,0.9377202079995186,0.709992666999824
86,Entailment,Entailment,Entailment,0.9091049159997056,0.6797353329966427
87,Entailment,Entailment,Entailment,0.9751100830035284,0.8033034159961971
88,Entailment,Entailment,Entailment,1.0179676660045516,0.7027446659994894
89,Entailment,Entailment,Entailment,0.970574166996812,0.9528349169995636
90,Entailment,Entailment,Entailment,1.5826740829943446,3.95757975000015
91,Contradicted,Contradiction,Contradiction,0.956299792000209,0.7413932500003284
92,Contradicted,Contradiction,Contradiction,1.0972882080004638,0.825089707999723
93,Contradicted,Entailment,Contradiction,1.0874991249984305,1.044536415998664
94,Entailment,Entailment,Entailment,1.024490457999491,0.8023215409994009
95,Entailment,Entailment,Entailment,1.2022404999988794,0.6664721670003928
96,Entailment,Entailment,Entailment,1.0543885830011277,0.6636844160002511
97,Entailment,Entailment,Entailment,0.9121235829989018,0.8262623749997147
98,Contradicted,Entailment,Entailment,1.2357879579994917,0.6932615839996288
99,Contradiction,Contradicted,Entailment,1.065222666000409,0.7438735830000951
100,Contradicted,Entailment,Entailment,1.114611082999545,0.8624926249995042
101,Entailment,Entailment,Entailment,0.992492207999021,0.7688048750005692
102,Entailment,Entailment,Entailment,1.0315760419998696,0.7551157500001864
103,Entailment,Entailment,Entailment,1.0585457090001,0.809044832998552
104,Contradiction,Contradicted,Entailment,1.00670799999898,0.6477515840015258
105,Entailment,Entailment,Entailment,1.136357292001776,0.741800832998706
106,Entailment,Entailment,Entailment,1.0292144999984885,0.8611538330005715
107,Entailment,Entailment,Entailment,1.108568916999502,0.8369410000013886
108,Entailment,Entailment,Entailment,1.083664666999539,1.7779795000005834
109,Entailment,Entailment,Entailment,0.8898256669999682,0.7285912499992264
110,Entailment,Entailment,Entailment,1.124666374998924,0.6691418750015146
111,Entailment,Entailment,Entailment,0.9626350420003292,0.736886124999728
112,Entailment,Entailment,Entailment,1.2216688329990577,0.7109771659997932
113,Entailment,Entailment,Entailment,0.9611530000001948,0.864921291000428
114,Contradicted,Contradiction,Contradiction,0.8842463750006573,0.6986261669990199
115,Contradicted,Contradiction,Contradiction,1.0261408329988626,0.742412042000069
116,Contradicted,Contradiction,Contradiction,1.0152010409983632,0.7721920000003593
117,Contradiction,Contradiction,Contradiction,1.0130317080001987,0.7552587080008379
118,Contradiction,Entailment,Entailment,0.9584190000005036,0.7910794580002403
119,Contradiction,Entailment,Entailment,1.070802458001708,0.6718122090005636
120,Entailment,Entailment,Entailment,1.0192441670005792,0.8750562080003874
121,Entailment,Entailment,Entailment,0.9250294170014968,0.7195015420002164
122,Entailment,Entailment,Entailment,1.1228195000003325,0.858240334000584
123,Contradicted,Contradiction,Contradiction,1.0169117909990746,0.7095488750001095
124,Contradiction,Contradiction,Contradiction,0.8694740840001032,0.5999927920056507
125,Contradiction,Contradiction,Contradiction,0.9935117920031189,0.6934080419960083
126,Contradicted,Contradiction,Contradiction,1.0373894170043059,0.7255076250003185
127,Contradicted,Contradiction,Contradiction,0.9384223330052919,0.6296819590061205
128,Contradiction,Contradiction,Contradiction,1.1467083329989691,0.7822545830003946
129,Contradiction,Contradiction,Contradiction,0.9388982920008856,0.6749994170004356
130,Contradiction,Contradiction,Contradiction,1.119395790999988,0.960171499998978
131,Contradicted,Contradiction,Contradiction,1.084221459001128,0.7048297500004992
132,Contradicted,Contradiction,Contradiction,1.3460952500008716,1.1628311660006148
133,Contradiction,Contradiction,Contradiction,0.9409516249997978,0.7278737500000716
134,Contradicted,Contradiction,Contradiction,0.963614083999346,0.8112068329992326
135,Entailment,Entailment,Entailment,0.932496875000652,0.8032184169987886
136,Contradicted,Entailment,Entailment,1.0109875830003148,0.9132870419998652
137,Entailment,Entailment,Entailment,1.061105957998734,0.9611288750002132
138,Entailment,Entailment,Entailment,1.018489916999897,0.7562671659998159
139,Contradicted,Contradiction,Contradiction,1.1078272499999002,0.8753730839998752
140,Contradicted,Contradiction,Contradiction,1.0655108749997453,0.7440069170006609
141,Contradiction,Contradiction,Contradiction,0.9617032499991184,0.6712142920005135
142,Contradiction,Contradiction,Contradiction,0.9777877910000824,0.7936834580013965
143,Entailment,Entailment,Entailment,1.1003799170066486,0.6333826670015696
144,Entailment,Entailment,Entailment,1.1052328330042656,0.824312042001111
145,Entailment,Entailment,Entailment,1.0132640000010724,0.8174857909980346
146,Entailment,Entailment,Entailment,1.2865944580044015,1.0086877909998293
147,Entailment,Entailment,Entailment,3.898262832999535,0.6548730419999629
148,Entailment,Entailment,Entailment,1.175297457999477,0.784238792000906
149,Entailment,Entailment,Entailment,1.2065812920009191,0.6864111249997222
150,Entailment,Entailment,Entailment,0.9250283340006716,0.9146439169999212
151,Entailment,Entailment,Entailment,1.0202075420002077,0.8254542499998934
152,Entailment,Entailment,Entailment,1.1220050840001932,0.6781387909995829
153,Entailment,Entailment,Entailment,0.9914308750012424,0.7513664999987668
154,Entailment,Entailment,Entailment,1.8188536670004396,0.7875854170015373
155,Entailment,Entailment,Entailment,0.9298114169996552,0.6583489170006942
156,Entailment,Entailment,Entailment,0.8522251670001424,0.6609691659996315
157,Entailment,Entailment,Entailment,1.0149118329991325,0.7715078330002143
158,Entailment,Entailment,Entailment,0.9804569999996602,0.6892465840010118
159,Entailment,Entailment,Entailment,0.9701085839988082,0.7293938750008238
160,Entailment,Entailment,Entailment,0.9592200419992878,0.6620602090006287
161,Entailment,Entailment,Entailment,1.1174073750007665,0.6420994590007467
162,Entailment,Entailment,Entailment,1.200792416006152,0.7635767090032459
163,Entailment,Entailment,Entailment,1.2694357080035843,0.8417663750005886
164,Entailment,Entailment,Entailment,1.0472574999948847,0.7884497909981292
165,Entailment,Entailment,Entailment,1.2252407080013654,3.677363167000294
166,Contradicted,Contradiction,Contradiction,1.018458874999851,0.9166613340003096
167,Contradiction,Entailment,Entailment,1.0429419579995738,0.6435591250010475
168,Contradiction,Contradicted,Entailment,1.0902209160012717,0.648887041999842
169,Contradiction,Entailment,Entailment,0.9663394170001992,0.8865620409997064
170,Entailment,Entailment,Entailment,1.1604402909997589,0.9154719589987508
171,Entailment,Entailment,Entailment,1.0844435839990183,0.8409044580002956
172,Entailment,Entailment,Entailment,0.9613508340007684,0.8096737500000017
173,Contradiction,Entailment,Entailment,0.9589670419991309,0.6651105420005479
174,Contradiction,Entailment,Entailment,0.9326390000005632,0.6187618330004625
175,Entailment,Entailment,Entailment,0.933850708001046,0.7865830829996412
176,Entailment,Entailment,Entailment,1.0774855829986336,0.6201793330001237
177,Entailment,Entailment,Entailment,1.030897749998985,0.7005695419993572
178,Entailment,Entailment,Entailment,1.0365166249994218,0.7558022079992952
179,Entailment,Entailment,Entailment,1.0076174999994691,0.7665305000009539
180,Entailment,Entailment,Entailment,0.9994625829986036,0.6981058340024902
181,Entailment,Entailment,Entailment,1.1161685830011265,0.828326750000997
182,Contradicted,Contradiction,Contradiction,1.0840490000045975,0.7728775419964222
183,Entailment,Entailment,Entailment,1.122033667001233,1.0238970840000547
184,Entailment,Entailment,Entailment,4.025031459001184,0.7432537499989849
185,Entailment,Entailment,Entailment,1.011797041999671,0.7174717500001861
186,Entailment,Entailment,Entailment,0.9502114589995472,0.7497865000004822
187,Contradiction,Contradiction,Contradiction,0.9641758749985456,0.8061035000009724
188,Contradicted,Contradiction,Contradiction,0.9423483749997104,0.7328461659999448
189,Entailment,Entailment,Entailment,1.0034514170001785,0.6370773329999793
190,Entailment,Entailment,Entailment,0.927673832999062,0.7674650420012767
191,Entailment,Entailment,Entailment,1.181454625000697,0.7414874580008473
192,Contradiction,Contradiction,Contradiction,0.9831467080002768,0.7348832499992568
193,Contradiction,Contradiction,Contradiction,1.0326686249991326,0.7466882499993517
194,Contradiction,Contradiction,Contradiction,1.0570730830004322,0.7472032499990746
195,Contradiction,Contradiction,Contradiction,0.8685951249990467,0.6654014169998845
196,Contradiction,Contradiction,Contradiction,1.011868957999468,0.6793712919989048
197,Contradiction,Contradiction,Contradiction,1.0642742499985616,0.8394662080008857
198,Contradiction,Contradiction,Contradiction,0.9529832919997716,0.8335088749954593
199,Entailment,Entailment,Entailment,1.1426118750023306,0.6767920829952345
